x0,y0,z0,attracted
7.298226127784524,1.7864636608263105,-4.249323419503661,-1
-3.5855616749455272,-0.784694916631798,-3.149490350127932,-1
3.622313105820446,0.197352199990334,4.6528302277826725,1
-9.525333752609631,2.8695405168596526,6.105317905685016,-1
-1.1525868676227713,1.3716730945204976,-6.93403175063737,1
2.7811078258048294,8.34043680968307,-3.901969887179222,-1
8.879291475825173,0.9996781624674966,-2.1893394026217834,1
-6.182888240690514,-9.344777939291442,6.2028503714313,-1
3.92651055429628,-6.843941103067232,3.1258838303255416,-1
8.559361097535042,1.880876074403286,6.625288534861941,1
9.858684289911928,6.074139184055042,4.013140558041391,1
-5.673103841931717,-3.1498815967339855,-0.2715086094056733,-1
6.693761504252016,7.607187047533145,-1.968078747024597,-1
6.059706391934508,-9.393553519502,5.671064122166829,-1
-6.2492708801334835,3.5757292207023497,-4.636460136288358,-1
8.314587842890674,-6.8216704703520215,-0.936829360660166,-1
9.460762816884632,-0.8808965146286578,-6.884808119371,-1
5.455282931038447,2.0368089022906375,0.0535102063071857,1
-6.743204632175884,3.2210076329115296,5.108222910088234,1
-0.7727382760132286,-0.6330654582822408,-0.0325577664747562,-1
-1.6845532780243655,-1.8270280920614148,-5.253594992489958,1
0.3355935836504553,1.362098081262113,-9.823927715885423,-1
-0.6704531995450473,-4.551744216394735,-2.1522841797917565,-1
-2.652020795127219,5.4035892064379425,-1.9927096551530212,1
1.4791893584863374,-9.20367074205695,9.670362896669996,-1
5.423798718380246,-6.829570791991253,-3.9367129952350055,1
-5.6929166206491155,2.320084760101171,7.936418130919765,1
-1.782819111513973,-9.182864641892934,3.615250808971563,-1
-8.98050638582424,3.580346070179708,-8.466252301062145,1
-1.9357590510095728,5.108477981458478,5.580251691229915,1
6.3853496065719675,6.0019199076590475,4.600592017046326,1
3.113036219555699,1.900865051934307,2.2780442910783307,1
6.040201163144367,0.1059467216250418,-5.106609516964231,-1
-2.0719933832558146,8.24717556550101,1.000492820927137,1
-2.175452340591044,-6.344753988120441,-6.371193084779345,1
8.24456329511036,-0.5988906012520427,7.158805879629185,1
-4.3896381357647645,-7.569681785609021,9.607808931528512,-1
-6.748966483165413,-6.255391666216832,5.114152825455587,-1
-3.39559900748732,9.886156286376613,-4.536102701045646,-1
8.031280848869741,-3.1802934050764193,6.968703331456709,-1
8.807553673916864,-6.999231194425839,-8.5647257380353,-1
-3.8915228210803177,4.880771510443987,3.683349765820674,1
-8.110762333594664,6.624240745879632,7.847477698765218,1
-6.704888131434847,8.34476508109596,-6.003979191731066,-1
-4.999908576945462,-5.026468098273316,-0.9739716139708144,-1
-0.2225383595307857,7.858053391068651,-1.4804686012473596,-1
-7.3851611860365,2.1781320693087043,-5.287427029388628,1
-2.4677495285601347,2.1961449318662947,-2.2578831101550207,1
7.5975104662779245,1.0140477906127645,-0.5720983002947015,1
-4.552201496581258,0.4635184102632177,-8.130634905191744,1
6.9318630000497485,-0.957682698262266,-8.682075303006258,-1
-0.5046400689964958,4.542535561364396,-2.3811537966835346,1
9.544294326779628,9.06900588545605,-1.9006301965683272,-1
-1.380307627374879,-2.911551506265189,-3.0952139934657863,-1
4.473301292098453,-1.5843873010099363,7.451767962266111,-1
3.057656390792257,-9.870499802651478,2.114077474645031,-1
-2.279847666064441,-2.0607000895802186,4.6894187433575,-1
4.405250928059395,-7.914962857214139,1.733695542895033,-1
-9.5556639239649,6.782669721504071,-4.90955430769318,1
0.2815772931142106,1.1379242125782143,-4.5260626217357025,1
5.0658791536149295,4.659550692371157,2.208193542719364,1
7.535215342427669,1.6608055644122626,-3.060935343935311,1
0.6363401689738453,-6.499178815043436,-7.150857337318595,1
-3.158023969016748,-7.983635389489669,8.076204459979792,-1
-4.857329918058177,-2.504730157168056,7.536673975642888,-1
-2.723308551354606,-2.544007033431999,6.060559951926848,-1
2.095467946851233,3.781270781399666,-7.039405730342527,-1
-3.692778395219185,-2.97127242764539,1.5618520619127807,-1
4.3581637611499175,6.460048854902357,-9.558088003294367,-1
-4.1923219767567925,4.588842592496796,6.036573164795591,1
4.936722111994625,-1.8731790644512447,0.2086939927485716,1
-0.4649791708753259,4.563242068513286,-5.064332203116846,-1
-0.5861339689820273,-3.229922197534578,-1.3751750360965698,-1
-4.92892834868411,-0.3088814259396137,-5.868015025416846,1
0.3938114336600034,5.672527158225758,-2.831914664564284,-1
-7.158289802824289,9.871053322449516,-8.942469607131482,-1
-9.901944972261072,1.7403327810273943,3.1010407777980618,-1
7.046143104708911,2.220839385525684,6.810699997049522,1
1.788141432404199,-5.9035407311227655,4.736057361545363,-1
-7.419817087933065,9.524502989006828,4.74396698808728,1
-4.678806888629444,-1.684283628799486,-6.246739278142359,1
-4.171579158223033,0.6814824456189328,2.391662598059913,-1
1.807207415827598,-9.574743591568522,-5.555990227630032,1
-0.0464696554964394,7.737472218654347,1.796411552179908,1
-2.7735088056992137,7.21255754717674,-5.157923140255171,-1
-7.479623504128794,7.993802265791288,-9.851894611630472,-1
-8.777046984593973,-3.2715652932965966,5.584012721412005,-1
0.6375920863869329,-7.340473134104098,-1.1854969992317417,-1
0.0940471602130976,-8.400519539480287,6.089545660338274,-1
9.341877145431422,-4.907867004061721,8.008618238559329,-1
-9.713724919396938,5.388815239903877,4.340327006496148,1
-0.7031404987139993,-5.660115291492791,-3.1032107337361765,1
-1.2435086786652771,-2.637695325313767,8.566748103966017,-1
2.8326939779265974,-6.159592403691843,-1.104013300850994,-1
3.385167117130834,-4.909743348249216,0.8885852104245942,-1
6.4888608960966,5.457331216622174,-2.143064865009139,-1
0.3689325291314098,-4.183098494320189,8.206355556633603,-1
-1.1497473780054008,-2.785366160304701,-7.925934714530499,1
-5.602407904018058,-9.05730434340235,2.1455579702481344,-1
0.0604216347295061,5.326663044183233,-7.220563683909242,-1
7.608130622943289,-7.044235245471744,2.0817852547337967,-1
-3.666996359198611,0.6511663356544712,1.0488264076359854,-1
-9.25285315213298,4.591225649988935,-3.35466736200641,-1
6.988662936999106,-5.889621419758761,-8.89572505947507,-1
-6.880795072649615,-0.8206109297948743,-3.385043046969156,-1
-2.1592756616453945,1.619965387127742,3.8432698406542354,1
7.0957367041772486,-3.0965816375260635,6.9495990911731695,-1
-6.898683088758116,7.455632334801564,5.17513475740442,1
-1.5513369472074352,-9.389554833826036,6.292576245683033,-1
2.9142694877223185,7.604869568661464,-3.1640844142055062,-1
3.782029397290581,6.825573141917637,-0.8901751706610828,1
-4.581702078863151,2.9506011007569093,-4.934458501556658,-1
-0.1302699521875858,-2.561102847881775,-3.962937414262475,-1
1.5826607721519164,-4.004030072951723,2.153699823052907,-1
4.0242195269103185,4.050383077944485,-9.594144971488898,-1
2.430058626544964,-4.565141958424899,-0.860126521348338,-1
-0.6757666057165324,1.7221019235874202,-3.6635972409572286,1
1.6620791061097364,-2.0404205136149356,5.220817226523394,-1
-4.572761131532266,-4.45819125858608,-9.516436166730264,1
-5.643110247327952,-5.128752147397238,6.871628768969366,-1
-4.50870827276145,0.3768090350927249,-4.544575467575176,-1
5.336029722227483,5.633265265388964,2.7431419576868343,1
5.061083871467293,5.311201497832274,-0.4861794054360437,1
-2.8438693245490576,-2.9242195352414484,3.80953266706878,-1
6.435406763084671,8.231833064558177,9.547952073909777,1
4.1109038741514645,-1.8131628823621495,6.470684997491812,-1
-4.844007249775501,-0.0530170087021364,6.619637091085757,-1
5.477325574731676,1.213070218202553,3.697516122308775,1
3.1026520883426745,-7.972476068715317,4.42670369240439,-1
7.621467584135104,-6.18146022037995,0.1909607524725842,-1
-5.464446437548243,-2.691044133121892,-2.8238773075087593,-1
0.1831620289094786,-1.3731881806512565,-6.836710420075969,1
1.122002428773964,5.240375149125329,9.457060914165034,1
1.9668783241383176,7.116615405892894,-4.381880513601488,-1
-6.922792456130722,-3.557493121324562,1.7174358044764837,-1
4.700903028481939,6.388100560765366,-7.360891214944245,-1
6.052054920747022,-8.572859222457703,-4.852901014237467,1
7.017019456965919,-6.024622545517266,1.918607400332524,-1
-2.468547279107405,7.70100604543067,0.2871702963267264,1
0.122574533969491,-3.7549235342560294,-6.513557654569151,1
6.124631908364101,9.16736414466125,0.476039153830758,-1
-5.791410984376364,1.4652063372566086,2.276496921418671,-1
6.446477252222664,-7.837361045215139,6.088599390263763,-1
-6.989961341006417,6.623573497322617,6.056049349442645,1
9.239764686879198,-9.24819051531002,-1.2445687372057923,-1
-7.47765845680693,9.51338840298956,6.012070104531567,1
-4.104647668650712,-5.316265171558046,-2.0075152787718187,-1
-0.005956716877657,3.4199683583352005,4.8277356664297315,1
-3.2187218720348776,1.7924659815213602,-7.928559444280221,1
-4.220306844014345,6.670880124893074,9.78851714499696,1
4.8197530172112035,-8.8709866539825,-2.4793174562379594,1
0.5037014281970915,9.470984359407565,9.851819565561344,1
-3.179588507498872,1.0443056211032609,-9.657879747339097,1
-2.6610391311714254,-8.802691151282085,0.3366979038999531,1
4.902721069929662,7.815624678880425,5.532831219406056,1
-4.606824397840185,-4.098584654990924,6.998823000171004,-1
-0.9361978629455798,0.276735619917849,2.255213593103445,-1
-0.4378290963053359,8.632412435976413,-8.154741492185458,-1
2.711205055499546,-1.3773852078243891,0.8321844513828509,1
